web_name,team,position,form,now_cost,selected_by_percent,event_points,total_points,ict_index,influence,creativity,threat,transfers_in_event,transfers_out_event,bonus,goals_scored,assists,goals_conceded,clean_sheets,saves,own_goals,penalties_missed,penalties_saved,penalties_order,yellow_cards,red_cards,starts,minutes,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,chance_of_playing_next_round,chance_of_playing_this_round,status,in_dreamteam,dreamteam_count,ep_this,ep_next,strength,is_GKP,goal_involvement
Targett,NEW,DEF,0.0,4.3,0.1,0,2,2.2,9.2,11.9,0.0,11,856,0,0,0,4,0,0,0,0,0,0.0,1,0,1,77,0.0,0.01,0.01,1.77,0.0,0.0,Injured,0,0,0.0,0.0,4,0,0
Tonali,NEW,MID,0.3,5.300000000000001,1.4,0,16,23.8,81.8,105.0,50.0,40,8313,0,1,0,5,1,0,0,0,0,0.0,2,0,5,437,0.62,0.47,1.09,6.66,0.0,0.0,Suspended,0,0,0.0,0.0,4,0,1
Trippier,NEW,DEF,6.3,7.0,49.2,9,68,84.1,316.2,493.5,31.0,116365,11749,15,0,6,11,5,0,0,0,0,0.0,3,0,11,947,0.05,3.73,3.78,10.43,0.0,0.0,Available,1,3,6.3,6.8,4,0,6
Watts,NEW,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,110,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,4,0,0
Willock,NEW,MID,0.7,5.300000000000001,0.1,1,2,2.8,7.4,15.0,6.0,959,291,0,0,0,0,0,0,0,0,0,0.0,0,0,0,46,0.0,0.44,0.44,0.1,100.0,100.0,Available,0,0,0.7,1.2,4,0,0
Wilson,NEW,FWD,7.0,7.9,6.4,2,46,59.5,253.0,27.6,319.0,94315,22443,4,7,0,7,4,0,0,0,0,1.0,1,0,5,479,6.06,0.11,6.17,4.67,75.0,100.0,Doubtful,0,1,7.0,5.6,4,0,7
Karius,NEW,GKP,0.0,3.9000000000000004,0.2,0,0,0.0,0.0,0.0,0.0,451,327,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,4,1,0
Dummett,NEW,DEF,0.0,3.9000000000000004,0.4,0,0,0.0,0.0,0.0,0.0,1572,1352,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.5,4,0,0
Barnes,NEW,MID,0.0,6.2,1.1,0,17,14.0,57.6,29.9,53.0,42,2183,2,1,1,2,1,0,0,0,0,0.0,1,0,2,183,0.83,0.58,1.41,2.03,0.0,0.0,Injured,0,1,0.0,0.0,4,0,2
Livramento,NEW,DEF,0.3,4.3,0.3,0,4,2.8,21.0,2.1,4.0,11642,491,0,0,0,0,0,0,0,0,0,0.0,1,0,0,91,0.0,0.01,0.01,1.5,0.0,0.0,Available,0,0,0.3,0.8,4,0,0
A.Murphy,NEW,DEF,0.0,3.9000000000000004,0.3,0,0,0.0,0.0,0.0,0.0,318,690,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,25.0,Doubtful,0,0,0.0,0.1,4,0,0
Miley,NEW,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,58,59,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,Available,0,0,0.0,0.5,4,0,0
Tavares,NFO,DEF,0.0,4.0,0.3,0,0,1.8,9.2,7.2,2.0,301,393,0,0,0,2,0,0,0,0,0,0.0,2,0,1,93,0.0,0.03,0.03,1.68,100.0,100.0,Available,0,0,0.0,0.0,3,0,0
Turner,NFO,GKP,1.0,4.1000000000000005,16.7,0,27,20.2,202.4,0.0,0.0,10054,17156,0,0,0,15,2,32,0,0,0,0.0,1,0,10,900,0.0,0.0,0.0,15.44,0.0,0.0,Available,0,0,1.0,1.0,3,1,0
Andrey,NFO,MID,0.3,4.4,0.1,0,1,0.2,0.0,0.5,3.0,107,254,0,0,0,0,0,0,0,0,0,0.0,0,0,0,7,0.06,0.0,0.06,0.02,100.0,100.0,Available,0,0,0.3,0.3,3,0,0
Hudson-Odoi,NFO,MID,0.0,4.9,0.1,0,15,15.1,53.8,59.2,37.0,9,1159,3,1,0,2,1,0,0,0,0,0.0,0,0,3,228,0.13,0.38,0.51,2.14,0.0,0.0,Injured,0,1,0.0,0.0,3,0,1
Elanga,NFO,MID,4.7,5.0,0.8,3,33,44.2,147.2,109.7,184.0,2759,3047,2,1,3,6,1,0,0,0,0,0.0,0,0,5,560,0.94,1.37,2.31,9.61,100.0,100.0,Available,0,0,4.7,4.7,3,0,4
B.Aguilera,NFO,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Arter,NFO,MID,0.0,4.4,0.1,0,0,0.0,0.0,0.0,0.0,77,185,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
Aurier,NFO,DEF,1.3,4.5,1.4,1,24,26.2,151.0,76.6,34.0,1515,3186,3,0,2,13,1,0,0,0,0,0.0,2,0,9,727,0.09,0.38,0.47,12.84,100.0,100.0,Available,0,1,1.3,1.3,3,0,2
Awoniyi,NFO,FWD,1.0,6.4,2.1,2,36,38.6,153.0,105.7,129.0,3919,7427,3,3,2,9,2,0,0,0,0,0.0,1,0,7,589,2.4,0.39,2.79,8.89,100.0,75.0,Available,0,0,0.8,1.0,3,0,5
Biancone,NFO,DEF,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,0,110,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Boly,NFO,DEF,2.3,4.5,0.7,0,34,43.9,262.0,37.1,139.0,1389,2667,3,1,0,11,3,0,0,0,0,0.0,1,0,9,753,1.11,0.41,1.52,13.0,100.0,100.0,Available,0,1,2.3,2.3,3,0,1
Bowler,NFO,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Cook,NFO,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Danilo,NFO,MID,0.0,5.300000000000001,0.1,0,7,5.9,20.2,25.6,12.0,26,45,0,0,0,6,0,0,0,0,0,0.0,1,0,4,293,0.12,0.08,0.2,4.58,100.0,25.0,Available,0,0,0.0,0.0,3,0,0
Dennis,NFO,FWD,0.0,4.800000000000001,0.2,0,0,0.0,0.0,0.0,0.0,0,347,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Dräger,NFO,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,109,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Felipe,NFO,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,12,64,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,25.0,Doubtful,0,0,0.0,0.0,3,0,0
Freuler,NFO,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,10,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Gibbs-White,NFO,MID,2.0,5.7,1.2,3,28,56.5,128.4,313.8,122.0,771,3726,1,0,2,14,3,0,0,0,0,1.0,3,0,10,921,1.2,1.64,2.84,15.86,0.0,0.0,Available,0,0,2.0,2.0,3,0,2
Hennessey,NFO,GKP,0.0,4.0,0.2,0,0,0.0,0.0,0.0,0.0,123,211,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.0,0.0,3,1,0
Horvath,NFO,GKP,0.0,4.3,0.1,0,0,0.0,0.0,0.0,0.0,33,90,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,1,0
Kouyaté,NFO,MID,0.3,4.800000000000001,0.0,0,6,4.6,27.8,12.2,6.0,19,42,0,0,0,3,0,0,0,0,0,0.0,1,0,0,71,0.07,0.03,0.1,3.51,0.0,0.0,Available,0,0,0.3,0.3,3,0,0
Laryea,NFO,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Mangala,NFO,MID,3.7,5.0,0.0,8,24,18.8,102.8,61.4,25.0,238,68,0,1,0,12,3,0,0,0,0,0.0,4,0,10,822,0.31,0.06,0.37,12.46,100.0,100.0,Available,0,0,3.7,3.7,3,0,1
Mbe Soh,NFO,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,74,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
McKenna,NFO,DEF,0.0,4.5,0.1,0,12,13.8,89.0,32.4,17.0,54,123,1,0,0,6,1,0,0,0,0,0.0,0,0,5,416,0.21,0.17,0.38,5.64,100.0,100.0,Available,0,0,0.0,0.0,3,0,0
Mighten,NFO,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,36,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Niakhaté,NFO,DEF,2.7,4.5,0.0,7,9,6.6,61.2,5.8,0.0,391,77,1,0,0,7,1,0,0,0,0,0.0,0,1,4,359,0.0,0.04,0.04,9.6,100.0,100.0,Available,0,0,2.7,2.7,3,0,0
O'Brien,NFO,MID,0.0,4.9,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Ojeda,NFO,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Panzo,NFO,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,0,92,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
O.Richards,NFO,DEF,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,0,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
G.Scarpa,NFO,MID,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
J.Shelvey,NFO,MID,0.0,4.800000000000001,0.0,0,0,0.0,0.0,0.0,0.0,0,24,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Surridge,NFO,FWD,0.0,4.5,0.2,0,0,0.0,0.0,0.0,0.0,0,223,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Toffolo,NFO,DEF,5.7,4.4,0.1,15,27,23.5,123.8,67.7,44.0,1320,350,3,0,3,3,2,0,0,0,0,0.0,0,0,3,301,0.35,0.14,0.49,5.04,75.0,0.0,Doubtful,0,1,5.7,4.3,3,0,3
Ui-jo,NFO,FWD,0.0,4.4,0.4,0,0,0.0,0.0,0.0,0.0,0,928,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,3,0,0
Williams,NFO,DEF,1.0,4.3,0.2,1,6,8.2,43.0,30.2,8.0,148,280,0,0,0,2,0,0,0,0,0,0.0,0,0,1,121,0.02,0.11,0.13,1.58,0.0,0.0,Available,0,0,1.0,1.0,3,0,0
Wood,NFO,FWD,4.3,4.9,0.7,0,28,31.4,118.8,58.7,137.0,138,9379,5,3,0,2,1,0,0,0,0,0.0,0,0,2,232,2.1,0.09,2.19,4.94,0.0,0.0,Injured,0,1,0.0,0.0,3,0,3
Worrall,NFO,DEF,0.0,4.4,0.1,0,12,12.2,82.0,22.1,18.0,28,161,3,0,0,9,1,0,0,0,0,0.0,0,1,5,437,0.1,0.31,0.41,8.88,100.0,100.0,Available,0,0,0.0,0.0,3,0,0
Yates,NFO,MID,1.0,4.9,0.0,1,11,9.5,63.0,22.1,11.0,13,58,0,0,0,8,1,0,0,0,0,0.0,2,0,3,360,0.07,0.16,0.23,8.15,100.0,100.0,Available,0,0,1.0,1.0,3,0,0
Aina,NFO,DEF,5.3,4.5,0.2,14,24,16.1,117.0,29.5,14.0,5437,327,2,1,0,11,2,0,0,0,0,0.0,3,0,7,552,0.11,0.11,0.22,10.46,100.0,100.0,Available,0,1,5.3,5.3,3,0,1
G.Shelvey,NFO,GKP,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,34,74,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,1,0
Powell,NFO,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,56,154,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
G.Montiel,NFO,DEF,0.0,4.5,0.0,0,2,6.2,23.4,26.8,11.0,12,180,0,0,0,1,0,0,0,0,0,0.0,2,0,1,166,0.09,0.08,0.17,1.83,25.0,25.0,Doubtful,0,0,0.0,0.0,3,0,0
Murillo,NFO,DEF,2.3,4.5,0.1,6,16,18.8,111.6,27.1,50.0,545,159,1,0,0,6,2,0,0,0,0,0.0,1,0,5,450,0.67,0.08,0.75,8.43,0.0,0.0,Available,0,0,2.3,2.3,3,0,0
Odysseas,NFO,GKP,2.3,4.5,0.0,7,7,2.7,26.8,0.0,0.0,1285,123,0,0,0,0,1,3,0,0,0,0.0,0,0,1,90,0.0,0.01,0.01,1.26,0.0,0.0,Available,0,0,2.3,2.3,3,1,0
Omobamidele,NFO,DEF,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,35,38,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,3,0,0
Dominguez,NFO,MID,2.3,5.0,0.0,3,22,22.3,106.8,19.3,96.0,95,272,3,1,0,5,3,0,0,0,0,0.0,1,0,6,490,0.54,0.3,0.84,7.32,100.0,100.0,Available,0,1,2.3,2.3,3,0,1
Sangaré,NFO,MID,2.0,5.0,0.0,3,12,16.4,81.2,51.1,32.0,37,56,0,0,0,7,3,0,0,0,0,0.0,4,0,7,553,0.61,0.15,0.76,7.81,0.0,0.0,Available,0,0,2.0,2.0,3,0,0
Origi,NFO,FWD,0.0,5.0,0.1,0,3,2.5,4.2,14.9,8.0,79,788,0,0,0,0,0,0,0,0,0,0.0,1,0,0,58,0.06,0.16,0.22,1.78,0.0,0.0,Injured,0,0,0.0,0.0,3,0,0
Trusty,SHU,DEF,0.7,3.9000000000000004,1.6,2,4,11.6,95.4,15.0,6.0,4741,3526,0,0,0,13,0,0,0,0,0,0.0,1,0,4,375,0.0,0.02,0.02,8.32,0.0,0.0,Available,0,0,0.2,0.2,2,0,0
Archer,SHU,FWD,4.0,4.5,9.4,9,31,31.3,96.6,103.7,113.0,42024,13703,6,2,1,21,0,0,0,0,0,0.0,2,0,7,626,0.59,0.18,0.77,15.53,0.0,0.0,Available,0,0,3.5,3.5,2,0,3
McAtee,SHU,MID,3.7,4.4,0.6,4,19,24.3,58.0,109.2,74.0,7596,2798,0,0,2,17,1,0,0,0,0,0.0,1,0,5,429,0.41,0.25,0.66,9.2,0.0,0.0,Available,0,0,3.2,3.2,2,0,2
Ahmedhodžić,SHU,DEF,0.0,4.3,0.2,0,3,21.4,135.8,8.6,68.0,11,664,0,0,0,22,0,0,0,0,0,0.0,3,0,8,720,0.85,0.08,0.93,19.57,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Amissah,SHU,GKP,0.0,3.9000000000000004,0.4,0,0,0.0,0.0,0.0,0.0,502,569,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,1,0
Baldock,SHU,DEF,1.3,3.8000000000000003,6.1,4,8,7.7,41.2,30.1,8.0,42535,6985,0,0,1,7,0,0,0,0,0,0.0,2,0,4,359,0.0,0.12,0.12,10.05,100.0,100.0,Available,0,0,0.8,0.8,2,0,1
Basham,SHU,DEF,0.0,4.0,0.6,0,8,11.1,69.2,27.4,14.0,14,2377,0,0,0,6,0,0,0,0,0,0.0,1,0,3,316,0.12,0.07,0.19,7.12,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Bogle,SHU,DEF,1.0,4.5,0.1,2,21,17.0,79.2,36.5,54.0,177,219,0,1,1,15,1,0,0,0,0,0.0,1,0,7,567,0.67,0.17,0.84,11.03,100.0,100.0,Available,0,0,0.5,0.5,2,0,2
Brewster,SHU,FWD,1.0,4.9,0.0,1,5,5.4,11.8,14.5,27.0,69,275,0,0,0,5,0,0,0,0,0,3.0,0,0,2,163,0.03,0.05,0.08,3.67,75.0,100.0,Doubtful,0,0,0.5,0.4,2,0,0
Coulibaly,SHU,MID,0.0,4.4,0.0,0,0,0.0,0.0,0.0,0.0,84,173,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,-0.5,-0.5,2,0,0
A.Davies,SHU,GKP,0.0,4.0,0.2,0,0,0.0,0.0,0.0,0.0,152,178,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,-0.5,-0.5,2,1,0
Egan,SHU,DEF,0.0,4.3,0.1,0,1,13.1,91.2,1.4,38.0,5,165,0,0,0,17,0,0,0,0,0,0.0,2,0,6,482,0.17,0.0,0.17,14.85,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Fleck,SHU,MID,0.3,4.9,0.0,0,1,0.0,0.0,0.3,0.0,12,14,0,0,0,2,0,0,0,0,0,0.0,0,0,0,19,0.0,0.01,0.01,1.32,100.0,100.0,Available,0,0,-0.2,-0.2,2,0,0
Foderingham,SHU,GKP,1.3,4.5,0.3,2,21,36.5,364.2,0.0,0.0,287,468,2,0,0,30,0,52,1,0,0,0.0,1,0,11,990,0.0,0.0,0.0,24.73,0.0,0.0,Available,0,0,0.8,0.8,2,1,0
Jebbison,SHU,FWD,0.0,4.800000000000001,0.0,0,0,0.0,0.0,0.0,0.0,56,45,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Lowe,SHU,DEF,0.0,4.3,0.0,0,3,4.2,29.4,11.0,2.0,4,34,0,0,0,2,0,0,0,0,0,0.0,0,0,2,124,0.0,0.01,0.01,2.62,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
McBurnie,SHU,FWD,2.0,5.4,0.0,0,14,34.1,101.2,67.8,172.0,24,171,1,1,1,11,0,0,0,0,0,1.0,1,1,5,430,1.82,0.81,2.62,10.02,0.0,0.0,Injured,0,0,0.0,0.0,2,0,2
Ndiaye,SHU,FWD,0.0,5.5,0.0,0,0,0.0,0.0,0.0,0.0,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Norrington-Davies,SHU,DEF,0.0,3.9000000000000004,0.1,0,0,0.0,0.0,0.0,0.0,429,500,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Norwood,SHU,MID,4.3,4.800000000000001,0.0,10,24,39.6,179.8,156.4,59.0,787,95,3,1,0,24,0,0,0,0,0,2.0,3,0,9,790,0.97,0.73,1.7,19.24,100.0,100.0,Available,0,0,3.8,3.8,2,0,1
Osborn,SHU,MID,0.7,4.800000000000001,0.0,1,6,6.7,27.2,34.7,7.0,10,13,0,0,0,5,0,0,0,0,0,0.0,2,0,3,236,0.12,0.17,0.29,5.07,100.0,100.0,Available,0,0,0.2,0.2,2,0,0
Osula,SHU,FWD,0.0,4.3,0.8,0,4,2.5,1.0,6.0,21.0,9329,2637,0,0,0,3,0,0,0,0,0,0.0,2,0,3,233,0.29,0.06,0.35,6.06,100.0,0.0,Available,0,0,0.0,-0.5,2,0,0
Robinson,SHU,DEF,1.0,4.4,0.1,2,9,28.1,203.6,39.1,38.0,82,138,0,0,1,30,0,0,0,0,0,0.0,2,0,10,944,0.51,0.14,0.65,23.8,0.0,0.0,Available,0,0,0.5,0.5,2,0,1
Slimane,SHU,MID,0.3,4.7,0.0,0,2,2.3,4.2,8.1,12.0,4,42,0,0,0,6,0,0,0,0,0,0.0,2,0,1,103,0.12,0.08,0.2,3.59,100.0,100.0,Available,0,0,-0.2,-0.2,2,0,0
Larouci,SHU,DEF,0.0,4.3,0.0,0,4,7.0,36.2,2.8,31.0,13,51,0,0,0,7,0,0,0,0,0,0.0,0,0,1,219,0.17,0.02,0.19,6.9,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
T.Bénie,SHU,FWD,0.3,5.2,0.0,0,9,9.0,20.4,42.3,29.0,98,143,0,0,0,9,0,0,0,0,0,0.0,0,0,3,323,0.27,0.4,0.67,9.55,0.0,0.0,Available,0,0,-0.2,-0.2,2,0,0
Vini Souza,SHU,MID,1.7,5.0,0.0,2,19,23.5,163.8,31.0,42.0,52,66,1,0,0,28,0,0,0,0,0,0.0,2,0,10,877,0.16,0.09,0.25,22.39,100.0,100.0,Available,0,0,1.2,1.2,2,0,0
Seriki,SHU,DEF,0.0,4.0,0.1,0,0,0.0,0.0,0.0,0.0,48,121,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Marsh,SHU,FWD,0.0,4.5,0.0,0,0,0.0,0.0,0.0,0.0,0,40,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Unavailable,0,0,0.0,0.0,2,0,0
Brooks,SHU,MID,0.0,4.5,0.0,0,2,0.6,2.8,1.0,2.0,32,99,0,0,0,1,0,0,0,0,0,0.0,0,0,0,19,0.0,0.01,0.01,0.12,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Hackford,SHU,FWD,0.0,4.5,0.1,0,2,0.0,0.0,0.3,0.0,144,222,0,0,0,1,0,0,0,0,0,0.0,0,0,0,11,0.0,0.0,0.0,0.12,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Hamer,SHU,MID,1.7,5.0,0.2,1,31,42.9,145.6,190.7,93.0,54,2269,2,2,0,20,1,0,0,0,0,0.0,2,0,10,812,0.75,0.85,1.6,18.47,75.0,100.0,Doubtful,0,1,1.2,0.9,2,0,2
T.Davies,SHU,MID,0.0,5.0,0.0,0,2,2.8,6.4,13.0,8.0,5,9,0,0,0,5,0,0,0,0,0,0.0,1,0,0,57,0.09,0.04,0.13,2.51,0.0,0.0,Injured,0,0,0.0,0.0,2,0,0
Thomas,SHU,DEF,0.7,4.0,0.1,2,5,20.1,96.2,48.7,55.0,188,193,0,0,0,21,0,0,0,0,0,0.0,1,0,7,627,0.49,0.14,0.63,14.96,0.0,0.0,Available,0,0,0.2,0.2,2,0,0
Oné,SHU,MID,0.3,4.5,0.0,0,1,0.0,0.0,0.3,0.0,15,17,0,0,0,2,0,0,0,0,0,0.0,0,0,0,7,0.0,0.0,0.0,1.28,0.0,0.0,Available,0,0,-0.2,-0.2,2,0,0
Buyabu,SHU,DEF,0.0,4.0,0.0,0,0,0.0,0.0,0.0,0.0,55,54,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,-0.5,-0.5,2,0,0
Johnson,TOT,MID,1.7,5.800000000000001,0.3,1,14,19.4,50.8,58.4,86.0,1584,578,0,0,1,8,0,0,0,0,0,0.0,1,0,5,378,0.96,0.47,1.43,6.23,100.0,100.0,Available,0,0,1.7,1.7,4,0,1
Austin,TOT,GKP,0.0,3.9000000000000004,0.2,0,0,0.0,0.0,0.0,0.0,286,246,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Available,0,0,0.0,0.0,4,1,0
Bentancur,TOT,MID,0.7,5.4,0.0,1,2,1.4,0.6,2.9,13.0,382,96,0,0,0,4,0,0,0,0,0,0.0,0,0,0,30,0.63,0.0,0.63,2.61,100.0,100.0,Available,0,0,0.7,0.7,4,0,0
Bissouma,TOT,MID,1.7,5.0,0.5,2,15,40.8,184.0,119.4,105.0,1146,1447,0,0,0,12,3,0,0,0,0,0.0,4,1,10,813,0.69,1.03,1.72,15.97,100.0,100.0,Available,0,0,1.7,1.7,4,0,0
Bryan,TOT,MID,0.3,4.9,0.0,0,1,0.0,0.0,0.3,0.0,44,43,0,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.17,100.0,100.0,Available,0,0,0.3,0.3,4,0,0
Davies,TOT,DEF,0.3,4.3,0.4,0,8,4.5,27.8,5.7,12.0,42,1831,0,0,1,0,0,0,0,0,0,0.0,0,0,1,88,0.56,0.02,0.58,0.77,25.0,25.0,Doubtful,0,0,0.1,0.1,4,0,1
Dier,TOT,DEF,-0.3,4.2,0.5,-1,-1,0.9,7.0,0.4,2.0,3453,899,0,0,0,4,0,0,0,0,0,0.0,0,0,0,56,0.0,0.03,0.03,3.72,0.0,0.0,Available,0,0,-0.3,-0.3,4,0,0
E.Royal,TOT,DEF,0.7,4.4,0.9,0,14,14.2,102.6,20.5,17.0,2890,1732,1,1,0,7,0,0,0,0,0,0.0,0,0,1,235,0.07,0.42,0.49,6.71,0.0,0.0,Available,0,0,0.7,0.7,4,0,1
Forster,TOT,GKP,0.0,3.9000000000000004,2.2,0,0,0.0,0.0,0.0,0.0,1331,2404,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,Available,0,0,0.0,0.0,4,1,0
